Lon,Lat,OBJECTID,Ownership,Pole_Num_1,Service,Bulb_Type,Wattage,Lumens,Mast_Arm,Photo_Cont,Luminaire_,Hand_Hold,Extra_Info,Inspection,Inspect_Date,Inspect_Time,Pole_Manuf,Pole_Model,Light_Manu,Light_Mode,POINT_X,POINT_Y,Fixture,Fixture_Model,Bracket,Banner_Arms,Address,Banner_Size,Pole_Number,Pole_Prefix,Pole_Suffix,Pole_Type,Pole_Suff_Seq,Owner_Asset,Light_Presence,created_user,created_date,last_edited_user,last_edited_date
-86.28531259,41.64947223,1668,AEP,J303-0248,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,Yes,No,No,,KB-TP,,05:34:05am,,,, ,159010.2503,2332247.049,,,,,,,J303-0248,,,Wood,2667,-3,,,,,
-86.28776644,41.64937481,1669,AEP,J303-0250,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"S - 22,000 Lumens",No,Yes,No,No,,KB-TP,,05:57:44am,,,, ,158339.3612,2332216.37,,,,,,,J303-0250,,,Wood,2668,-3,,,,,
-86.28652258,41.64848155,1670,AEP,J303-0251,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,Yes,No,No,,KB-TP,,06:04:34am,,,, ,158676.9663,2331888.437,,,,,,,J303-0251,,,Wood,2669,-3,,,,,
-86.28766243,41.6475739,1671,AEP,J303-0252,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,Yes,No,No,,KB-TP,,05:59:29am,,,, ,158363.06,2331559.948,,,,,,,J303-0252,,,Wood,2670,-3,,,,,
-86.27449229,41.64979079,1672,AEP,J303-0263,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,Yes,No,No,,KB-TP,,06:25:08am,,,, ,161968.2448,2332342.089,,,,,,,J303-0263,,,Wood,2671,-3,,,,,
-86.28707629,41.64756425,1673,AEP,J303-0029,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,Yes,No,No,,KB-TP,,06:00:54am,,,, ,158523.2292,2331555.281,,,,,,,J303-0029,,,Wood,2672,-3,,,,,
-86.28530299,41.64874539,1674,AEP,J303-0030,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"S - 22,000 Lumens",No,Yes,No,No,,KB-TP,,05:52:35am,,,, ,159010.9731,2331982.183,,,,,,,J303-0030,,,Wood,2673,-3,,,,,
-86.28690099,41.64936975,1675,AEP,J303-0334,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,Yes,No,No,,KB-TP,,05:56:37am,,,, ,158575.8746,2332212.827,,,,,,,J303-0334,,,Wood,2674,-3,,,,,
-86.28588927,41.64946669,1676,AEP,J303-0335,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,Yes,No,No,,KB-TP,,05:55:32am,,,, ,158852.6298,2332246.161,,,,,,,J303-0335,,,Wood,2675,-3,,,,,
-86.28279605,41.65022171,1677,AEP,J303-0037,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"S - 22,000 Lumens",No,No,No,No,,KB-TP,,05:38:27am,,,, ,159699.9713,2332515.219,,,,,,,J303-0037,,,Wood,2676,-3,,,,,
-86.28225343,41.65024313,1678,AEP,J303-0038,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,Yes,No,,KB-TP,,05:39:41am,,,, ,159848.3218,2332521.965,,,,,,,J303-0038,,,Wood,2677,-3,,,,,
-86.28113132,41.65024065,1679,AEP,J303-0040,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,05:41:38am,,,, ,160154.9834,2332518.874,,,,,,,J303-0040,,,Wood,2678,-3,,,,,
-86.2796821,41.65026832,1680,AEP,J303-0042,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,06:13:35am,,,, ,160551.1201,2332526.134,,,,,,,J303-0042,,,Wood,2679,-3,,,,,
-86.27885585,41.65027085,1681,AEP,J303-0044,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,06:17:03am,,,, ,160776.9369,2332525.453,,,,,,,J303-0044,,,Wood,2680,-3,,,,,
-86.27775411,41.65027821,1682,AEP,J303-0046,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,06:16:25am,,,, ,161078.0576,2332525.998,,,,,,,J303-0046,,,Wood,2681,-3,,,,,
-86.27609921,41.65028894,1683,AEP,J303-0049,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,06:21:44am,,,, ,161530.3619,2332526.705,,,,,,,J303-0049,,,Wood,2682,-3,,,,,
-86.27556497,41.65027838,1684,AEP,J303-0050,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,06:22:06am,,,, ,161676.3397,2332521.827,,,,,,,J303-0050,,,Wood,2683,-3,,,,,
-86.27456464,41.65029599,1685,AEP,J303-0052,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,Yes,No,,KB-TP,,06:24:35am,,,, ,161949.7711,2332526.314,,,,,,,J303-0052,,,Wood,2684,-3,,,,,
-86.28282351,41.64990564,1686,AEP,J303-0057,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,05:37:45am,,,, ,159691.6429,2332400.103,,,,,,,J303-0057,,,Wood,2685,-3,,,,,
-86.28281153,41.64955791,1687,AEP,J303-0058,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"S - 22,000 Lumens",No,No,No,No,,KB-TP,,05:36:06am,,,, ,159694.012,2332273.374,,,,,,,J303-0058,,,Wood,2686,-3,,,,,
-86.28284269,41.64859301,1688,AEP,J303-0061,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,Yes,No,No,,KB-TP,,05:22:14am,,,, ,159682.9817,2331921.842,,,,,,,J303-0061,,,Wood,2687,-3,,,,,
-86.28285023,41.64769817,1689,AEP,J303-0063,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,Yes,No,No,,KB-TP,,05:21:53am,,,, ,159678.5919,2331595.795,,,,,,,J303-0063,,,Wood,2688,-3,,,,,
-86.2828458,41.64699227,1690,AEP,J303-0065,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,Yes,No,No,,KB-TP,,05:18:25am,,,, ,159677.9619,2331338.568,,,,,,,J303-0065,,,Wood,2689,-3,,,,,
-86.28283449,41.64604134,1691,AEP,J303-0067,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,Yes,No,No,,KB-TP,,05:17:16am,,,, ,159678.5776,2330992.047,,,,,,,J303-0067,,,Wood,2690,-3,,,,,
-86.28283618,41.64554725,1692,AEP,J303-0068,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,Yes,No,No,,KB-TP,,05:15:52am,,,, ,159676.8288,2330812.015,,,,,,,J303-0068,,,Wood,2691,-3,,,,,
-86.28282217,41.64469351,1693,AEP,J303-0070,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,Yes,No,No,,KB-TP,,05:14:16am,,,, ,159678.4345,2330500.899,,,,,,,J303-0070,,,Wood,2692,-3,,,,,
-86.28282075,41.64382432,1694,AEP,J303-0072,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,Yes,No,No,,KB-TP,,05:11:55am,,,, ,159676.5615,2330184.18,,,,,,,J303-0072,,,Wood,2693,-3,,,,,
-86.28281496,41.64300911,1695,AEP,J303-0074,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,Yes,No,No,,KB-TP,,05:09:09am,,,, ,159676.0193,2329887.124,,,,,,,J303-0074,,,Wood,2694,-3,,,,,
-86.28281503,41.64231935,1696,AEP,J303-0076,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,Yes,No,No,,KB-TP,,05:06:27am,,,, ,159674.2057,2329635.789,,,,,,,J303-0076,,,Wood,2695,-3,,,,,
-86.28284273,41.64126093,1697,AEP,J303-0078,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,Yes,No,No,,KB-TP,,05:00:33am,,,, ,159663.8774,2329250.176,,,,,,,J303-0078,,,Wood,2696,-3,,,,,
-86.28283039,41.64037256,1698,AEP,J303-0080,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,Yes,No,No,,KB-TP,,04:58:50am,,,, ,159664.9387,2328926.448,,,,,,,J303-0080,,,Wood,2697,-3,,,,,
-86.28282243,41.63988408,1699,AEP,J303-0081,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,Yes,No,No,,KB-TP,,04:57:35am,,,, ,159665.8398,2328748.439,,,,,,,J303-0081,,,Wood,2698,-3,,,,,
-86.28282912,41.63868077,1700,AEP,J303-0084,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,Yes,No,No,,KB-TP,,04:54:30am,,,, ,159660.8797,2328309.987,,,,,,,J303-0084,,,Wood,2699,-3,,,,,
-86.28284015,41.63754241,1701,AEP,J303-0087,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,Yes,No,No,,KB-TP,,04:53:44am,,,, ,159654.9016,2327895.214,,,,,,,J303-0087,,,Wood,2700,-3,,,,,
-86.28282614,41.63671398,1702,AEP,J303-0089,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,Yes,No,No,,KB-TP,,04:52:11am,,,, ,159656.5736,2327593.325,,,,,,,J303-0089,,,Wood,2701,-3,,,,,
-86.28282593,41.6363476,1703,AEP,J303-0090,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,Yes,No,No,,KB-TP,,04:51:01am,,,, ,159655.6772,2327459.822,,,,,,,J303-0090,,,Wood,2702,-3,,,,,
-86.26711205,41.64953703,1704,AEP,J304-0115,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,Yes,No,,KB-TP,,04:14:46am,,,, ,163984.6026,2332235.49,,,,,,,J304-0115,,,Wood,2703,-3,,,,,
-86.26720992,41.64751696,1705,AEP,J304-0120,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,03:53:34am,,,, ,163952.7283,2331499.603,,,,,,,J304-0120,,,Wood,2704,-3,,,,,
-86.26619144,41.64741399,1706,AEP,J304-0121,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,03:42:45am,,,, ,164230.825,2331460.144,,,,,,,J304-0121,,,Wood,2705,-3,,,,,
-86.26731139,41.64808392,1707,AEP,J304-0125,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,03:49:56am,,,, ,163926.4348,2331706.384,,,,,,,J304-0125,,,Wood,2706,-3,,,,,
-86.2667414,41.64810488,1708,AEP,J304-0126,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,03:48:42am,,,, ,164082.2677,2331712.938,,,,,,,J304-0126,,,Wood,2707,-3,,,,,
-86.26560934,41.64744805,1709,AEP,J304-0127,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,03:44:23am,,,, ,164390.0022,2331471.45,,,,,,,J304-0127,,,Wood,2708,-3,,,,,
-86.26542284,41.64706646,1710,AEP,J304-0129,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,03:45:13am,,,, ,164440.0075,2331332.051,,,,,,,J304-0129,,,Wood,2709,-3,,,,,
-86.26845667,41.64768504,1711,AEP,J304-0187,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,03:55:54am,,,, ,163612.408,2331563.222,,,,,,,J304-0187,,,Wood,2710,-3,,,,,
-86.26750645,41.64893063,1712,AEP,J304-0188,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,04:07:23am,,,, ,163875.2744,2332015.28,,,,,,,J304-0188,,,Wood,2711,-3,,,,,
-86.26662336,41.64764255,1713,AEP,J304-0192,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,03:48:11am,,,, ,164113.3581,2331544.25,,,,,,,J304-0192,,,Wood,2712,-3,,,,,
-86.26672977,41.64704749,1714,AEP,J304-0193,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,03:39:32am,,,, ,164082.7649,2331327.624,,,,,,,J304-0193,,,Wood,2713,-3,,,,,
-86.2673793,41.64686734,1715,AEP,J304-0194,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,03:37:38am,,,, ,163904.7859,2331263.215,,,,,,,J304-0194,,,Wood,2714,-3,,,,,
-86.26836181,41.6466901,1716,AEP,J304-0195,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,Yes,No,,KB-TP,,03:36:36am,,,, ,163635.8062,2331200.505,,,,,,,J304-0195,,,Wood,2715,-3,,,,,
-86.26942944,41.64673657,1717,AEP,J304-0196,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,03:35:44am,,,, ,163344.1285,2331219.475,,,,,,,J304-0196,,,Wood,2716,-3,,,,,
-86.2703163,41.64671292,1718,AEP,J304-0197,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,03:35:08am,,,, ,163101.6788,2331212.555,,,,,,,J304-0197,,,Wood,2717,-3,,,,,
-86.27104483,41.6470541,1719,AEP,J304-0198,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,03:32:53am,,,, ,162903.4368,2331338.268,,,,,,,J304-0198,,,Wood,2718,-3,,,,,
-86.27182867,41.64751126,1720,AEP,J304-0199,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,03:28:40am,,,, ,162690.376,2331506.35,,,,,,,J304-0199,,,Wood,2719,-3,,,,,
-86.27189447,41.64843022,1721,AEP,J304-0200,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,05:10:51am,,,, ,162674.7434,2331841.331,,,,,,,J304-0200,,,Wood,2720,-3,,,,,
-86.27155087,41.64911043,1722,AEP,J304-0201,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,05:07:55am,,,, ,162770.3876,2332088.525,,,,,,,J304-0201,,,Wood,2721,-3,,,,,
-86.27087132,41.64955472,1723,AEP,J304-0202,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,05:06:05am,,,, ,162957.2436,2332249.114,,,,,,,J304-0202,,,Wood,2722,-3,,,,,
-86.27018501,41.64992387,1724,AEP,J304-0203,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,05:01:11am,,,, ,163145.7527,2332382.313,,,,,,,J304-0203,,,Wood,2723,-3,,,,,
-86.26818123,41.64988735,1725,AEP,J304-0205,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,04:59:30am,,,, ,163693.2873,2332365.179,,,,,,,J304-0205,,,Wood,2724,-3,,,,,
-86.26662169,41.64764156,1726,AEP,J304-0206,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,03:55:17am,,,, ,164113.8114,2331543.883,,,,,,,J304-0206,,,Wood,2725,-3,,,,,
-86.2669533,41.6471734,1727,AEP,J304-0207,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,03:41:01am,,,, ,164021.9909,2331373.925,,,,,,,J304-0207,,,Wood,2726,-3,,,,,
-86.26902378,41.64777241,1728,AEP,J304-0211,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,04:02:00am,,,, ,163457.6362,2331596.141,,,,,,,J304-0211,,,Wood,2727,-3,,,,,
-86.27254379,41.64766378,1729,AEP,J304-0223,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,03:30:08am,,,, ,162495.3195,2331563.302,,,,,,,J304-0223,,,Wood,2728,-3,,,,,
-86.27308508,41.64950641,1730,AEP,J304-0225,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,05:23:42am,,,, ,162352.1035,2332235.759,,,,,,,J304-0225,,,Wood,2729,-3,,,,,
-86.27309991,41.64910756,1731,AEP,J304-0226,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,05:20:22am,,,, ,162347.0271,2332090.454,,,,,,,J304-0226,,,Wood,2730,-3,,,,,
-86.27305494,41.64829461,1732,AEP,J304-0228,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,05:18:46am,,,, ,162357.2344,2331794.146,,,,,,,J304-0228,,,Wood,2731,-3,,,,,
-86.27308633,41.64789758,1733,AEP,J304-0229,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"S - 22,000 Lumens",No,No,No,No,,KB-TP,,05:13:48am,,,, ,162347.6383,2331649.536,,,,,,,J304-0229,,,Wood,2732,-3,,,,,
-86.27305264,41.64747453,1734,AEP,J304-0230,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,03:23:25am,,,, ,162355.7625,2331495.318,,,,,,,J304-0230,,,Wood,2733,-3,,,,,
-86.27304505,41.64705481,1735,AEP,J304-0231,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,03:18:01am,,,, ,162356.7604,2331342.368,,,,,,,J304-0231,,,Wood,2734,-3,,,,,
-86.27129978,41.64766303,1736,AEP,J304-0238,Overhead,Yellow - H.P. Sodium,20 - 200 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,05:12:25am,,,, ,162835.3135,2331560.639,,,,,,,J304-0238,,,Wood,2735,-3,,,,,
-86.26357863,41.6504265,1737,AEP,J304-0033,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"S - 22,000 Lumens",No,No,No,No,,KB-TP,,05:39:03am,,,, ,164952.5254,2332552.888,,,,,,,J304-0033,,,Wood,2736,-3,,,,,
-86.26469253,41.65042136,1738,AEP,J304-0035,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"S - 22,000 Lumens",No,No,No,No,,KB-TP,,05:37:53am,,,, ,164648.0893,2332553.127,,,,,,,J304-0035,,,Wood,2737,-3,,,,,
-86.26690114,41.65038042,1739,AEP,J304-0399,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,05:34:22am,,,, ,164044.383,2332542.406,,,,,,,J304-0399,,,Wood,2738,-3,,,,,
-86.26838879,41.65035739,1740,AEP,J304-0042,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"S - 22,000 Lumens",No,No,No,No,,KB-TP,,05:32:54am,,,, ,163637.7573,2332536.848,,,,,,,J304-0042,,,Wood,2739,-3,,,,,
-86.26970767,41.65034818,1741,AEP,J304-0044,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"S - 22,000 Lumens",No,No,No,No,,KB-TP,,05:30:51am,,,, ,163277.2902,2332536.009,,,,,,,J304-0044,,,Wood,2740,-3,,,,,
-86.27071418,41.65033407,1742,AEP,J304-0046,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"S - 22,000 Lumens",No,No,No,No,,KB-TP,,05:29:44am,,,, ,163002.1815,2332532.792,,,,,,,J304-0046,,,Wood,2741,-3,,,,,
-86.27189374,41.6503332,1743,AEP,J304-0048,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"S - 22,000 Lumens",No,No,No,No,,KB-TP,,05:28:27am,,,, ,162679.8094,2332534.737,,,,,,,J304-0048,,,Wood,2742,-3,,,,,
-86.27306034,41.65029945,1744,AEP,J304-0050,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"S - 22,000 Lumens",No,No,Yes,No,,KB-TP,,05:26:59am,,,, ,162360.8969,2332524.68,,,,,,,J304-0050,,,Wood,2743,-3,,,,,
-86.26625403,41.65004965,1745,AEP,J304-0051,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,05:35:24am,,,, ,164220.3964,2332420.646,,,,,,,J304-0051,,,Wood,2744,-3,,,,,
-86.28292805,41.63345546,1746,AEP,J325-0179,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,Yes,No,No,Light always on,KB-TP,,04:43:56am,,,, ,159620.2301,2326406.184,,,,,,,J325-0179,,,Wood,2745,-3,,,,,
-86.28280113,41.63494006,1747,AEP,J325-0004,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,Yes,No,No,,KB-TP,,04:49:20am,,,, ,159658.792,2326946.893,,,,,,,J325-0004,,,Wood,2746,-3,,,,,
-86.28270077,41.63390001,1748,AEP,J325-0005,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,Yes,No,No,,KB-TP,,04:46:41am,,,, ,159683.5174,2326567.724,,,,,,,J325-0005,,,Wood,2747,-3,,,,,
-86.282812,41.63557683,1749,AEP,J325-0067,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,Yes,No,No,,KB-TP,,04:50:10am,,,, ,159657.4765,2327178.94,,,,,,,J325-0067,,,Wood,2748,-3,,,,,
-86.26106218,41.62895135,1750,AEP,J326-0140,Overhead,Yellow - H.P. Sodium,20 - 200 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,04:10:00am,,,, ,165586.317,2324723.019,,,,,,,J326-0140,,,Wood,2749,-3,,,,,
-86.26078611,41.6359472,1751,AEP,J326-0191,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,04:19:47am,,,, ,165679.3519,2327271.646,,,,,,,J326-0191,,,Wood,2750,-3,,,,,
-86.26284271,41.6289015,1752,AEP,J326-0224,Overhead,Yellow - H.P. Sodium,20 - 200 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,04:13:16am,,,, ,165099.4203,2324708.218,,,,,,,J326-0224,,,Wood,2751,-3,,,,,
-86.26218192,41.6359305,1753,AEP,J326-0251,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,04:15:48am,,,, ,165297.7559,2327268.192,,,,,,,J326-0251,,,Wood,2752,-3,,,,,
-86.26089014,41.62860658,1754,AEP,J326-0357,Overhead,Yellow - H.P. Sodium,20 - 200 Watts,"S - 22,000 Lumens",No,No,No,No,,KB-TP,,04:00:30am,,,, ,165632.4832,2324597.069,,,,,,,J326-0357,,,Wood,2753,-3,,,,,
-86.26087513,41.62801946,1755,AEP,J326-0358,Overhead,Yellow - H.P. Sodium,20 - 200 Watts,"S - 22,000 Lumens",No,No,Yes,No,,KB-TP,,04:01:40am,,,, ,165635.1127,2324383.106,,,,,,,J326-0358,,,Wood,2754,-3,,,,,
-86.26183352,41.62782204,1756,AEP,J326-0360,Overhead,Yellow - H.P. Sodium,20 - 200 Watts,"S - 22,000 Lumens",No,No,No,No,,KB-TP,,04:08:40am,,,, ,165372.6025,2324312.979,,,,,,,J326-0360,,,Wood,2755,-3,,,,,
-86.26255185,41.62781163,1757,AEP,J326-0370,Overhead,Yellow - H.P. Sodium,20 - 200 Watts,"S - 22,000 Lumens",No,No,No,No,,KB-TP,,04:07:29am,,,, ,165176.1945,2324310.541,,,,,,,J326-0370,,,Wood,2756,-3,,,,,
-86.26273445,41.62695163,1758,AEP,J326-0374,Overhead,Yellow - H.P. Sodium,20 - 200 Watts,"S - 22,000 Lumens",No,No,No,No,,KB-TP,,04:06:13am,,,, ,165124.1051,2323997.52,,,,,,,J326-0374,,,Wood,2757,-3,,,,,
-86.26272519,41.62640249,1759,AEP,J326-0375,Overhead,Yellow - H.P. Sodium,20 - 200 Watts,"S - 22,000 Lumens",No,No,No,No,,KB-TP,,04:05:01am,,,, ,165125.256,2323797.408,,,,,,,J326-0375,,,Wood,2758,-3,,,,,
-86.26083845,41.62705044,1760,AEP,J326-0378,Overhead,Yellow - H.P. Sodium,20 - 200 Watts,"S - 22,000 Lumens",No,No,No,No,,KB-TP,,04:02:22am,,,, ,165642.7103,2324029.946,,,,,,,J326-0378,,,Wood,2759,-3,,,,,
-86.26092923,41.62653383,1761,AEP,J326-0379,Overhead,Yellow - H.P. Sodium,20 - 200 Watts,"S - 22,000 Lumens",No,No,No,No,,KB-TP,,04:03:23am,,,, ,165616.5924,2323841.875,,,,,,,J326-0379,,,Wood,2760,-3,,,,,
-86.26173334,41.62645111,1762,AEP,J326-0380,Overhead,Yellow - H.P. Sodium,20 - 200 Watts,"S - 22,000 Lumens",No,No,No,No,,KB-TP,,04:04:14am,,,, ,165396.5449,2323813.249,,,,,,,J326-0380,,,Wood,2761,-3,,,,,
-86.26533769,41.60837414,1763,AEP,,Overhead,Yellow - H.P. Sodium,Unknown,"K - 9,500 Lumens",No,No,No,No,,JP-MD,2008-07-18T00:00:00.000Z,03:49:01am,,,,,,,,,,,6304 ARMSTRONG DR,,J???-2762,J,0,Fiberglass,2762,-3,,,,,
-86.26534985,41.60727936,1764,AEP,,Overhead,Yellow - H.P. Sodium,Unknown,"K - 9,500 Lumens",No,No,No,No,,JP-MD,2008-07-18T00:00:00.000Z,03:51:47am,,,,,,,,,,,6353 ARMSTRONG DR,,J???-2763,J,0,Fiberglass,2763,-3,,,,,
-86.26561578,41.60771195,1765,AEP,,Overhead,Yellow - H.P. Sodium,Unknown,"K - 9,500 Lumens",No,No,No,No,,JP-MD,2008-07-18T00:00:00.000Z,03:53:28am,,,,,,,,,,,6362 ARMSTRONG DR,,J???-2764,J,0,Fiberglass,2764,-3,,,,,
-86.26601773,41.60669259,1766,AEP,,Overhead,Yellow - H.P. Sodium,Unknown,"K - 9,500 Lumens",No,No,No,No,,JP-MD,2008-07-18T00:00:00.000Z,03:54:48am,,,,,,,,,,,6409 ARMSTRONG DR,,J???-2765,J,0,Fiberglass,2765,-3,,,,,
